pair_id,condition_id,pair_type,source,failure_type,template,camera_motion,winner_visual_quality,loser_visual_quality,background_stability_winner,background_stability_loser,camera_following_winner,camera_following_loser,foreground_identity_winner,foreground_identity_loser,object_deformation_winner,object_deformation_loser,physical_event_winner,physical_event_loser,reobserve_winner,reobserve_loser,too_subtle,too_artificial,too_easy,too_hard,too_blurry,too_collapsed,winner_bad,medium_hard,human_visible,is_dpo_ready,written_reason,reviewer,reviewed,contact_sheet_path
v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift,04279_containment_orbit_left_44_seed43279,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.328, sharpness_ratio=1.013.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift.jpg
v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump,04280_containment_orbit_left_44_seed43280,TypeM_v10_synthetic_visible,,local_temporal_jump,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.202, sharpness_ratio=0.988.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump.jpg
v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze,04302_containment_orbit_left_44_seed43302,TypeM_v10_synthetic_visible,,local_patch_freeze,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.187, sharpness_ratio=0.968.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze.jpg
v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift,04339_containment_orbit_left_44_seed43339,TypeM_v10_synthetic_visible,,local_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.120, sharpness_ratio=0.987.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift.jpg
v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift,04342_containment_orbit_left_44_seed43342,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.213, sharpness_ratio=1.017.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift.jpg
v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump,04346_containment_orbit_left_44_seed43346,TypeM_v10_synthetic_visible,,local_temporal_jump,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.262, sharpness_ratio=1.002.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump.jpg
v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze,04351_containment_orbit_left_44_seed43351,TypeM_v10_synthetic_visible,,local_patch_freeze,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.290, sharpness_ratio=1.011.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze.jpg
v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift,04355_containment_orbit_left_44_seed43355,TypeM_v10_synthetic_visible,,local_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.162, sharpness_ratio=1.010.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift.jpg
v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift,04357_containment_orbit_left_44_seed43357,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.213, sharpness_ratio=1.012.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift.jpg
v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump,04358_containment_orbit_left_44_seed43358,TypeM_v10_synthetic_visible,,local_temporal_jump,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.158, sharpness_ratio=0.993.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump.jpg
v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze,prefix5_anchored_1279c3b65a6d9e_object_identity_change,TypeM_v10_synthetic_visible,,local_patch_freeze,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.120, sharpness_ratio=0.998.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze.jpg
v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,TypeM_v10_synthetic_visible,,local_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.184, sharpness_ratio=1.000.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift.jpg
v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift,prefix5_anchored_95981b8f74bed0_background_drift,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.268, sharpness_ratio=0.996.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift.jpg
v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump,prefix5_anchored_d744c2d6f264ba_object_deformation,TypeM_v10_synthetic_visible,,local_temporal_jump,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.166, sharpness_ratio=0.995.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump.jpg
v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,TypeM_v10_synthetic_visible,,local_patch_freeze,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.120, sharpness_ratio=0.999.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze.jpg
v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,TypeM_v10_synthetic_visible,,local_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.120, sharpness_ratio=0.996.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift.jpg
v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift,v6_04204_containment_orbit_left_44_seed43204,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.263, sharpness_ratio=0.997.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift.jpg
v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,01002_drop_orbit_left_72_seed40002,TypeM_v10_synthetic_visible,,local_temporal_jump,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.284, sharpness_ratio=1.090.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump.jpg
v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,01008_drop_orbit_left_72_seed40008,TypeM_v10_synthetic_visible,,local_patch_freeze,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.187, sharpness_ratio=1.015.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze.jpg
v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,01013_drop_orbit_left_72_seed40013,TypeM_v10_synthetic_visible,,local_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.251, sharpness_ratio=1.025.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift.jpg
v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,01014_drop_orbit_left_72_seed40014,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.410, sharpness_ratio=1.002.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift.jpg
v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze,01029_drop_orbit_left_72_seed40029,TypeM_v10_synthetic_visible,,local_patch_freeze,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.214, sharpness_ratio=1.018.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze.jpg
v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift,01032_drop_orbit_left_72_seed40032,TypeM_v10_synthetic_visible,,local_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.120, sharpness_ratio=1.074.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift.jpg
v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,01038_drop_orbit_left_72_seed40038,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.420, sharpness_ratio=1.026.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift.jpg
v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump,01039_drop_orbit_left_72_seed40039,TypeM_v10_synthetic_visible,,local_temporal_jump,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.321, sharpness_ratio=1.018.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump.jpg
v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,01047_drop_orbit_left_72_seed40047,TypeM_v10_synthetic_visible,,local_patch_freeze,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.214, sharpness_ratio=1.028.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze.jpg
v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,01060_drop_orbit_left_72_seed40060,TypeM_v10_synthetic_visible,,local_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.338, sharpness_ratio=1.012.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift.jpg
v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,01079_drop_orbit_left_72_seed40079,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.292, sharpness_ratio=1.002.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift.jpg
v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,01086_drop_orbit_left_72_seed40086,TypeM_v10_synthetic_visible,,local_temporal_jump,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_temporal_jump, reward_margin=0.132, sharpness_ratio=1.053.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump.jpg
v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,01101_drop_orbit_left_72_seed40101,TypeM_v10_synthetic_visible,,local_patch_freeze,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_freeze, reward_margin=0.239, sharpness_ratio=1.024.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze.jpg
v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,01102_drop_orbit_left_72_seed40102,TypeM_v10_synthetic_visible,,local_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=local_patch_drift, reward_margin=0.208, sharpness_ratio=1.046.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift.jpg
v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,TypeM_v10_synthetic_visible,,foreground_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: prior v10b strict-ready pair retained after v11 audit; failure=foreground_identity_color_shift, reward_margin=0.392, sharpness_ratio=1.038.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jpg
