pair_id,pair_source,pair_type,failure_type,source_full_video,source_full_exists,loser_video_path,loser_video_exists,need_prefix_clip,prefix_target_path,need_winner_future_clip,winner_future_target_path,prefix_frame_indices,winner_future_frame_indices,prediction_start_frame,prefix_len,recommended_action,status
v11_SYN_0404_01026_drop_orbit_left_72_seed40026_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01026_drop_orbit_left_72_seed40026/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0404_01026_drop_orbit_left_72_seed40026_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0394_01013_drop_orbit_left_72_seed40013_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0394_01013_drop_orbit_left_72_seed40013_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0401_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0401_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0499_03418_roll_orbit_right_60_seed42418_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03418_roll_orbit_right_60_seed42418/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0499_03418_roll_orbit_right_60_seed42418_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03418_roll_orbit_right_60_seed42418/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03418_roll_orbit_right_60_seed42418/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0396_01013_drop_orbit_left_72_seed40013_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0396_01013_drop_orbit_left_72_seed40013_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02259_collision_strafe_left_180_seed41259/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02259_collision_strafe_left_180_seed41259/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02259_collision_strafe_left_180_seed41259/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02228_collision_orbit_right_64_seed41228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01032_drop_orbit_left_72_seed40032/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01032_drop_orbit_left_72_seed40032/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01032_drop_orbit_left_72_seed40032/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible,synthetic_controlled,TypeM_v11_synthetic_visible,object_deformation_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02378_collision_orbit_right_64_seed41378/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01039_drop_orbit_left_72_seed40039/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01029_drop_orbit_left_72_seed40029/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0505_03435_roll_orbit_right_60_seed42435_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0505_03435_roll_orbit_right_60_seed42435_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01029_drop_orbit_left_72_seed40029/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0053_02262_collision_orbit_right_64_seed41262_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02262_collision_orbit_right_64_seed41262/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0053_02262_collision_orbit_right_64_seed41262_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02262_collision_orbit_right_64_seed41262/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02262_collision_orbit_right_64_seed41262/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02239_collision_strafe_left_180_seed41239/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02239_collision_strafe_left_180_seed41239/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02239_collision_strafe_left_180_seed41239/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01026_drop_orbit_left_72_seed40026/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01038_drop_orbit_left_72_seed40038/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
