sample_id,clip_path,template,camera_id,seed
02146_drop_orbit_left_72_seed41146,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02146_drop_orbit_left_72_seed41146,drop,orbit_left_72,41146
02730_collision_orbit_right_64_seed41730,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02730_collision_orbit_right_64_seed41730,collision,orbit_right_64,41730
03627_roll_orbit_right_60_seed42627,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03627_roll_orbit_right_60_seed42627,roll,orbit_right_60,42627
04398_containment_orbit_left_44_seed43398,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04398_containment_orbit_left_44_seed43398,containment,orbit_left_44,43398
01888_drop_orbit_left_72_seed40888,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01888_drop_orbit_left_72_seed40888,drop,orbit_left_72,40888
03475_roll_orbit_right_60_seed42475,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03475_roll_orbit_right_60_seed42475,roll,orbit_right_60,42475
03033_collision_strafe_left_180_seed42033,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03033_collision_strafe_left_180_seed42033,collision,strafe_left_180,42033
03709_roll_orbit_right_60_seed42709,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03709_roll_orbit_right_60_seed42709,roll,orbit_right_60,42709
03369_collision_strafe_left_180_seed42369,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03369_collision_strafe_left_180_seed42369,collision,strafe_left_180,42369
02296_collision_orbit_right_64_seed41296,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02296_collision_orbit_right_64_seed41296,collision,orbit_right_64,41296
01230_drop_orbit_left_72_seed40230,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01230_drop_orbit_left_72_seed40230,drop,orbit_left_72,40230
01840_drop_orbit_left_72_seed40840,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01840_drop_orbit_left_72_seed40840,drop,orbit_left_72,40840
02502_collision_orbit_right_64_seed41502,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02502_collision_orbit_right_64_seed41502,collision,orbit_right_64,41502
02150_drop_orbit_left_72_seed41150,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02150_drop_orbit_left_72_seed41150,drop,orbit_left_72,41150
03651_roll_orbit_right_60_seed42651,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03651_roll_orbit_right_60_seed42651,roll,orbit_right_60,42651
01083_drop_orbit_left_72_seed40083,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01083_drop_orbit_left_72_seed40083,drop,orbit_left_72,40083
01508_drop_orbit_left_72_seed40508,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01508_drop_orbit_left_72_seed40508,drop,orbit_left_72,40508
03571_roll_orbit_right_60_seed42571,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03571_roll_orbit_right_60_seed42571,roll,orbit_right_60,42571
03248_collision_orbit_right_64_seed42248,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03248_collision_orbit_right_64_seed42248,collision,orbit_right_64,42248
02156_drop_orbit_left_72_seed41156,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02156_drop_orbit_left_72_seed41156,drop,orbit_left_72,41156
03390_collision_orbit_right_64_seed42390,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03390_collision_orbit_right_64_seed42390,collision,orbit_right_64,42390
03456_roll_orbit_right_60_seed42456,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03456_roll_orbit_right_60_seed42456,roll,orbit_right_60,42456
02023_drop_orbit_left_72_seed41023,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02023_drop_orbit_left_72_seed41023,drop,orbit_left_72,41023
02598_collision_orbit_right_64_seed41598,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02598_collision_orbit_right_64_seed41598,collision,orbit_right_64,41598
03616_roll_orbit_right_60_seed42616,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03616_roll_orbit_right_60_seed42616,roll,orbit_right_60,42616
01959_drop_orbit_left_72_seed40959,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01959_drop_orbit_left_72_seed40959,drop,orbit_left_72,40959
03718_roll_orbit_right_60_seed42718,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03718_roll_orbit_right_60_seed42718,roll,orbit_right_60,42718
04080_roll_orbit_right_60_seed43080,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04080_roll_orbit_right_60_seed43080,roll,orbit_right_60,43080
02816_collision_orbit_right_64_seed41816,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02816_collision_orbit_right_64_seed41816,collision,orbit_right_64,41816
02145_drop_orbit_left_72_seed41145,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02145_drop_orbit_left_72_seed41145,drop,orbit_left_72,41145
01017_drop_orbit_left_72_seed40017,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01017_drop_orbit_left_72_seed40017,drop,orbit_left_72,40017
01755_drop_orbit_left_72_seed40755,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01755_drop_orbit_left_72_seed40755,drop,orbit_left_72,40755
02162_drop_orbit_left_72_seed41162,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02162_drop_orbit_left_72_seed41162,drop,orbit_left_72,41162
03367_collision_strafe_left_180_seed42367,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03367_collision_strafe_left_180_seed42367,collision,strafe_left_180,42367
01673_drop_orbit_left_72_seed40673,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01673_drop_orbit_left_72_seed40673,drop,orbit_left_72,40673
02801_collision_strafe_left_180_seed41801,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02801_collision_strafe_left_180_seed41801,collision,strafe_left_180,41801
02881_collision_strafe_left_180_seed41881,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02881_collision_strafe_left_180_seed41881,collision,strafe_left_180,41881
04241_containment_orbit_left_44_seed43241,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04241_containment_orbit_left_44_seed43241,containment,orbit_left_44,43241
01540_drop_orbit_left_72_seed40540,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01540_drop_orbit_left_72_seed40540,drop,orbit_left_72,40540
03255_collision_strafe_left_180_seed42255,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03255_collision_strafe_left_180_seed42255,collision,strafe_left_180,42255
01095_drop_orbit_left_72_seed40095,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01095_drop_orbit_left_72_seed40095,drop,orbit_left_72,40095
01747_drop_orbit_left_72_seed40747,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01747_drop_orbit_left_72_seed40747,drop,orbit_left_72,40747
03681_roll_orbit_right_60_seed42681,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03681_roll_orbit_right_60_seed42681,roll,orbit_right_60,42681
03909_roll_orbit_right_60_seed42909,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03909_roll_orbit_right_60_seed42909,roll,orbit_right_60,42909
01134_drop_orbit_left_72_seed40134,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01134_drop_orbit_left_72_seed40134,drop,orbit_left_72,40134
01487_drop_orbit_left_72_seed40487,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01487_drop_orbit_left_72_seed40487,drop,orbit_left_72,40487
02864_collision_orbit_right_64_seed41864,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02864_collision_orbit_right_64_seed41864,collision,orbit_right_64,41864
03176_collision_orbit_right_64_seed42176,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03176_collision_orbit_right_64_seed42176,collision,orbit_right_64,42176
03860_roll_orbit_right_60_seed42860,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03860_roll_orbit_right_60_seed42860,roll,orbit_right_60,42860
01566_drop_orbit_left_72_seed40566,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01566_drop_orbit_left_72_seed40566,drop,orbit_left_72,40566
03473_roll_orbit_right_60_seed42473,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03473_roll_orbit_right_60_seed42473,roll,orbit_right_60,42473
01969_drop_orbit_left_72_seed40969,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01969_drop_orbit_left_72_seed40969,drop,orbit_left_72,40969
03779_roll_orbit_right_60_seed42779,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03779_roll_orbit_right_60_seed42779,roll,orbit_right_60,42779
01507_drop_orbit_left_72_seed40507,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01507_drop_orbit_left_72_seed40507,drop,orbit_left_72,40507
02695_collision_strafe_left_180_seed41695,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02695_collision_strafe_left_180_seed41695,collision,strafe_left_180,41695
01571_drop_orbit_left_72_seed40571,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01571_drop_orbit_left_72_seed40571,drop,orbit_left_72,40571
01112_drop_orbit_left_72_seed40112,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01112_drop_orbit_left_72_seed40112,drop,orbit_left_72,40112
02421_collision_strafe_left_180_seed41421,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02421_collision_strafe_left_180_seed41421,collision,strafe_left_180,41421
01822_drop_orbit_left_72_seed40822,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01822_drop_orbit_left_72_seed40822,drop,orbit_left_72,40822
02290_collision_orbit_right_64_seed41290,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02290_collision_orbit_right_64_seed41290,collision,orbit_right_64,41290
04009_roll_orbit_right_60_seed43009,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04009_roll_orbit_right_60_seed43009,roll,orbit_right_60,43009
02105_drop_orbit_left_72_seed41105,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02105_drop_orbit_left_72_seed41105,drop,orbit_left_72,41105
02322_collision_orbit_right_64_seed41322,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02322_collision_orbit_right_64_seed41322,collision,orbit_right_64,41322
01137_drop_orbit_left_72_seed40137,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01137_drop_orbit_left_72_seed40137,drop,orbit_left_72,40137
04210_containment_orbit_left_44_seed43210,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04210_containment_orbit_left_44_seed43210,containment,orbit_left_44,43210
03535_roll_orbit_right_60_seed42535,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03535_roll_orbit_right_60_seed42535,roll,orbit_right_60,42535
03596_roll_orbit_right_60_seed42596,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03596_roll_orbit_right_60_seed42596,roll,orbit_right_60,42596
01907_drop_orbit_left_72_seed40907,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01907_drop_orbit_left_72_seed40907,drop,orbit_left_72,40907
01459_drop_orbit_left_72_seed40459,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01459_drop_orbit_left_72_seed40459,drop,orbit_left_72,40459
01299_drop_orbit_left_72_seed40299,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01299_drop_orbit_left_72_seed40299,drop,orbit_left_72,40299
03668_roll_orbit_right_60_seed42668,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03668_roll_orbit_right_60_seed42668,roll,orbit_right_60,42668
01654_drop_orbit_left_72_seed40654,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01654_drop_orbit_left_72_seed40654,drop,orbit_left_72,40654
