pair_id,protocol_version,pair_type,corruption_type,manifest_source,status,decision_reason,dpo_ready_existing_strict,reward_margin,v5_status,v5_can_see,v5_explainable,v6b_status,v6b_dpo_ready,prefix_video,winner_video,loser_video,contact_sheet,written_reason
protocol_v4_TypeAplus_011_s4_strong_pass_partial_freeze,v4,TypeA_plus,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.1256229000032768,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_011_s4_strong_pass_partial_freeze/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_011_s4_strong_pass_partial_freeze.jpg,TypeA+ partial_freeze uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_012_s4_strong_pass_physical_event_local_failure,v4,TypeA_plus,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17316872677609074,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_012_s4_strong_pass_physical_event_local_failure/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_012_s4_strong_pass_physical_event_local_failure.jpg,TypeA+ physical_event_local_failure uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_013_s4_strong_pass_background_drift_local,v4,TypeA_plus,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17322374232519955,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_013_s4_strong_pass_background_drift_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_013_s4_strong_pass_background_drift_local.jpg,TypeA+ background_drift_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_014_s4_strong_pass_object_identity_change_local,v4,TypeA_plus,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.13709415786857038,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_014_s4_strong_pass_object_identity_change_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_014_s4_strong_pass_object_identity_change_local.jpg,TypeA+ object_identity_change_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_015_s4_strong_pass_background_drift_local,v4,TypeA_plus,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17322374232519955,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_015_s4_strong_pass_background_drift_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_015_s4_strong_pass_background_drift_local.jpg,TypeA+ background_drift_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_016_s4_strong_pass_wrong_camera_motion_local,v4,TypeA_plus,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17371143709255554,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_016_s4_strong_pass_wrong_camera_motion_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_016_s4_strong_pass_wrong_camera_motion_local.jpg,TypeA+ wrong_camera_motion_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_017_s4_strong_pass_partial_freeze,v4,TypeA_plus,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.12601648493694018,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_017_s4_strong_pass_partial_freeze/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_017_s4_strong_pass_partial_freeze.jpg,TypeA+ partial_freeze uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_018_s4_strong_pass_physical_event_local_failure,v4,TypeA_plus,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17033380579815904,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_018_s4_strong_pass_physical_event_local_failure/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_018_s4_strong_pass_physical_event_local_failure.jpg,TypeA+ physical_event_local_failure uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_019_s4_strong_pass_background_drift_local,v4,TypeA_plus,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17332475907709188,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_019_s4_strong_pass_background_drift_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_019_s4_strong_pass_background_drift_local.jpg,TypeA+ background_drift_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_020_s4_strong_pass_wrong_camera_motion_local,v4,TypeA_plus,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17371143709255554,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_020_s4_strong_pass_wrong_camera_motion_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_020_s4_strong_pass_wrong_camera_motion_local.jpg,TypeA+ wrong_camera_motion_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_021_s4_strong_pass_object_deformation_local,v4,TypeA_plus,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.14060209071788932,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_021_s4_strong_pass_object_deformation_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_021_s4_strong_pass_object_deformation_local.jpg,TypeA+ object_deformation_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_022_s4_strong_pass_object_identity_change_local,v4,TypeA_plus,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,DPO_READY_EXISTING_STRICT,v5 visual alignment ready pair,True,0.13448018809563678,DPO_READY_VISUAL_V5,yes,yes,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_022_s4_strong_pass_object_identity_change_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_022_s4_strong_pass_object_identity_change_local.jpg,TypeA+ object_identity_change_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_023_s4_strong_pass_reobserve_mismatch_local,v4,TypeA_plus,reobserve_mismatch_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.15412358571732554,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_023_s4_strong_pass_reobserve_mismatch_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_023_s4_strong_pass_reobserve_mismatch_local.jpg,TypeA+ reobserve_mismatch_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_024_s4_strong_pass_partial_freeze,v4,TypeA_plus,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,DPO_READY_EXISTING_STRICT,v5 visual alignment ready pair,True,0.12480607517007203,DPO_READY_VISUAL_V5,yes,yes,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_024_s4_strong_pass_partial_freeze/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_024_s4_strong_pass_partial_freeze.jpg,TypeA+ partial_freeze uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_025_s4_strong_pass_wrong_camera_motion_local,v4,TypeA_plus,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17481744220524242,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_025_s4_strong_pass_wrong_camera_motion_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_025_s4_strong_pass_wrong_camera_motion_local.jpg,TypeA+ wrong_camera_motion_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_026_s4_strong_pass_object_deformation_local,v4,TypeA_plus,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.14253374990187329,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_026_s4_strong_pass_object_deformation_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_026_s4_strong_pass_object_deformation_local.jpg,TypeA+ object_deformation_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_027_s4_strong_pass_object_identity_change_local,v4,TypeA_plus,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.13901301412184186,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_027_s4_strong_pass_object_identity_change_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_027_s4_strong_pass_object_identity_change_local.jpg,TypeA+ object_identity_change_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_028_s4_strong_pass_partial_freeze,v4,TypeA_plus,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,DPO_READY_EXISTING_STRICT,v5 visual alignment ready pair,True,0.12480607517007203,DPO_READY_VISUAL_V5,yes,yes,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_028_s4_strong_pass_partial_freeze/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_028_s4_strong_pass_partial_freeze.jpg,TypeA+ partial_freeze uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_029_s4_strong_pass_physical_event_local_failure,v4,TypeA_plus,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17249215819864006,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_029_s4_strong_pass_physical_event_local_failure/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_029_s4_strong_pass_physical_event_local_failure.jpg,TypeA+ physical_event_local_failure uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
protocol_v4_TypeAplus_030_s4_strong_pass_wrong_camera_motion_local,v4,TypeA_plus,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v4_pairs.jsonl,REVIEW_REQUIRED_UNMAPPED_AUDIT,has manifest gates but no strict v5/v6b visual alignment row,False,0.17481744220524242,VISUAL_TOO_SUBTLE,no,no,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_pair_hardness_v4/typeA_strength_sweep/protocol_v4_TypeAplus_030_s4_strong_pass_wrong_camera_motion_local/loser_future.mp4,reports/dpo_pair_hardness_v4/typeM_pair_contact_sheets/protocol_v4_TypeAplus_030_s4_strong_pass_wrong_camera_motion_local.jpg,TypeA+ wrong_camera_motion_local uses stronger local severity s4_strong_pass; loser is still sharp and locally wrong.
