sample_id,model_key,checkpoint,template,camera_motion,background_stability,camera_following,foreground_identity,object_deformation,physical_event,reobserve,freeze,visual_quality,sharpness_ok,too_blurry,too_collapsed,too_similar_to_winner,medium_hard_loser_candidate,failure_tags,written_reason,existing_typeB_gate_pass,existing_reject_reasons,video_path,contact_sheet_path
02222_collision_orbit_right_64_seed41222,B_camera_r8,step200,collision,orbit_right_64,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/02222_collision_orbit_right_64_seed41222_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02222_collision_orbit_right_64_seed41222.jpg
02226_collision_orbit_right_64_seed41226,B_camera_r8,step200,collision,orbit_right_64,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/02226_collision_orbit_right_64_seed41226_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02226_collision_orbit_right_64_seed41226.jpg
04204_containment_orbit_left_44_seed43204,B_camera_r8,step200,containment,orbit_left_44,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/04204_containment_orbit_left_44_seed43204_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04204_containment_orbit_left_44_seed43204.jpg
04209_containment_orbit_left_44_seed43209,B_camera_r8,step200,containment,orbit_left_44,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/04209_containment_orbit_left_44_seed43209_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04209_containment_orbit_left_44_seed43209.jpg
04214_containment_orbit_left_44_seed43214,B_camera_r8,step200,containment,orbit_left_44,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/04214_containment_orbit_left_44_seed43214_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04214_containment_orbit_left_44_seed43214.jpg
04228_containment_orbit_left_44_seed43228,B_camera_r8,step200,containment,orbit_left_44,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/04228_containment_orbit_left_44_seed43228_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04228_containment_orbit_left_44_seed43228.jpg
01002_drop_orbit_left_72_seed40002,B_camera_r8,step200,drop,orbit_left_72,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/01002_drop_orbit_left_72_seed40002_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01002_drop_orbit_left_72_seed40002.jpg
01008_drop_orbit_left_72_seed40008,B_camera_r8,step200,drop,orbit_left_72,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/01008_drop_orbit_left_72_seed40008_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01008_drop_orbit_left_72_seed40008.jpg
01013_drop_orbit_left_72_seed40013,B_camera_r8,step200,drop,orbit_left_72,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/01013_drop_orbit_left_72_seed40013_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01013_drop_orbit_left_72_seed40013.jpg
01014_drop_orbit_left_72_seed40014,B_camera_r8,step200,drop,orbit_left_72,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/01014_drop_orbit_left_72_seed40014_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01014_drop_orbit_left_72_seed40014.jpg
03409_roll_orbit_right_60_seed42409,B_camera_r8,step200,roll,orbit_right_60,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/03409_roll_orbit_right_60_seed42409_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03409_roll_orbit_right_60_seed42409.jpg
03410_roll_orbit_right_60_seed42410,B_camera_r8,step200,roll,orbit_right_60,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/03410_roll_orbit_right_60_seed42410_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03410_roll_orbit_right_60_seed42410.jpg
03413_roll_orbit_right_60_seed42413,B_camera_r8,step200,roll,orbit_right_60,2,1,2,0,1,1,0,2,yes,no,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/03413_roll_orbit_right_60_seed42413_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03413_roll_orbit_right_60_seed42413.jpg
03418_roll_orbit_right_60_seed42418,B_camera_r8,step200,roll,orbit_right_60,2,1,2,0,1,1,0,2,no,yes,no,yes,no,too_similar_to_winner;stable_camera_candidate,"Existing candidate_generator_v2 gate failed for this row; Codex inspected B overview this round. clearest/stablest camera-only candidate; best generator fallback, but still too mild as a loser source",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/videos/03418_roll_orbit_right_60_seed42418_B_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03418_roll_orbit_right_60_seed42418.jpg
02200_collision_orbit_right_64_seed41200,C_camera_self_temporal_r4,step200,collision,orbit_right_64,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/02200_collision_orbit_right_64_seed41200_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02200_collision_orbit_right_64_seed41200.jpg
02202_collision_orbit_right_64_seed41202,C_camera_self_temporal_r4,step200,collision,orbit_right_64,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/02202_collision_orbit_right_64_seed41202_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02202_collision_orbit_right_64_seed41202.jpg
02222_collision_orbit_right_64_seed41222,C_camera_self_temporal_r4,step200,collision,orbit_right_64,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/02222_collision_orbit_right_64_seed41222_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02222_collision_orbit_right_64_seed41222.jpg
02226_collision_orbit_right_64_seed41226,C_camera_self_temporal_r4,step200,collision,orbit_right_64,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/02226_collision_orbit_right_64_seed41226_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02226_collision_orbit_right_64_seed41226.jpg
04204_containment_orbit_left_44_seed43204,C_camera_self_temporal_r4,step200,containment,orbit_left_44,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/04204_containment_orbit_left_44_seed43204_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04204_containment_orbit_left_44_seed43204.jpg
04209_containment_orbit_left_44_seed43209,C_camera_self_temporal_r4,step200,containment,orbit_left_44,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/04209_containment_orbit_left_44_seed43209_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04209_containment_orbit_left_44_seed43209.jpg
04214_containment_orbit_left_44_seed43214,C_camera_self_temporal_r4,step200,containment,orbit_left_44,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/04214_containment_orbit_left_44_seed43214_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04214_containment_orbit_left_44_seed43214.jpg
04228_containment_orbit_left_44_seed43228,C_camera_self_temporal_r4,step200,containment,orbit_left_44,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/04228_containment_orbit_left_44_seed43228_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04228_containment_orbit_left_44_seed43228.jpg
01002_drop_orbit_left_72_seed40002,C_camera_self_temporal_r4,step200,drop,orbit_left_72,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/01002_drop_orbit_left_72_seed40002_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01002_drop_orbit_left_72_seed40002.jpg
01008_drop_orbit_left_72_seed40008,C_camera_self_temporal_r4,step200,drop,orbit_left_72,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/01008_drop_orbit_left_72_seed40008_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01008_drop_orbit_left_72_seed40008.jpg
01013_drop_orbit_left_72_seed40013,C_camera_self_temporal_r4,step200,drop,orbit_left_72,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/01013_drop_orbit_left_72_seed40013_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01013_drop_orbit_left_72_seed40013.jpg
01014_drop_orbit_left_72_seed40014,C_camera_self_temporal_r4,step200,drop,orbit_left_72,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/01014_drop_orbit_left_72_seed40014_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01014_drop_orbit_left_72_seed40014.jpg
03409_roll_orbit_right_60_seed42409,C_camera_self_temporal_r4,step200,roll,orbit_right_60,2,1,1,1,2,1,0,2,yes,no,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/03409_roll_orbit_right_60_seed42409_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03409_roll_orbit_right_60_seed42409.jpg
03410_roll_orbit_right_60_seed42410,C_camera_self_temporal_r4,step200,roll,orbit_right_60,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/03410_roll_orbit_right_60_seed42410_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03410_roll_orbit_right_60_seed42410.jpg
03413_roll_orbit_right_60_seed42413,C_camera_self_temporal_r4,step200,roll,orbit_right_60,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/03413_roll_orbit_right_60_seed42413_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03413_roll_orbit_right_60_seed42413.jpg
03418_roll_orbit_right_60_seed42418,C_camera_self_temporal_r4,step200,roll,orbit_right_60,2,1,1,1,2,1,0,2,no,yes,no,no,no,object_deform;event_missing;foreground_identity_loss,Existing candidate_generator_v2 gate failed for this row; Codex inspected C overview this round. best exploratory loser-source scope; keeps readable video while showing more foreground/physical-event failure,false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/videos/03418_roll_orbit_right_60_seed42418_C_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03418_roll_orbit_right_60_seed42418.jpg
02200_collision_orbit_right_64_seed41200,D_camera_cross_r4,step200,collision,orbit_right_64,1,1,1,2,2,1,0,1,no,yes,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/02200_collision_orbit_right_64_seed41200_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02200_collision_orbit_right_64_seed41200.jpg
02202_collision_orbit_right_64_seed41202,D_camera_cross_r4,step200,collision,orbit_right_64,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/02202_collision_orbit_right_64_seed41202_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02202_collision_orbit_right_64_seed41202.jpg
02222_collision_orbit_right_64_seed41222,D_camera_cross_r4,step200,collision,orbit_right_64,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/02222_collision_orbit_right_64_seed41222_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02222_collision_orbit_right_64_seed41222.jpg
02226_collision_orbit_right_64_seed41226,D_camera_cross_r4,step200,collision,orbit_right_64,1,1,1,2,2,1,0,1,no,yes,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/02226_collision_orbit_right_64_seed41226_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02226_collision_orbit_right_64_seed41226.jpg
04204_containment_orbit_left_44_seed43204,D_camera_cross_r4,step200,containment,orbit_left_44,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/04204_containment_orbit_left_44_seed43204_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04204_containment_orbit_left_44_seed43204.jpg
04209_containment_orbit_left_44_seed43209,D_camera_cross_r4,step200,containment,orbit_left_44,1,1,1,2,2,1,0,1,no,yes,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/04209_containment_orbit_left_44_seed43209_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04209_containment_orbit_left_44_seed43209.jpg
04214_containment_orbit_left_44_seed43214,D_camera_cross_r4,step200,containment,orbit_left_44,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/04214_containment_orbit_left_44_seed43214_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04214_containment_orbit_left_44_seed43214.jpg
04228_containment_orbit_left_44_seed43228,D_camera_cross_r4,step200,containment,orbit_left_44,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/04228_containment_orbit_left_44_seed43228_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04228_containment_orbit_left_44_seed43228.jpg
01002_drop_orbit_left_72_seed40002,D_camera_cross_r4,step200,drop,orbit_left_72,1,1,1,2,2,1,0,1,no,yes,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/01002_drop_orbit_left_72_seed40002_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01002_drop_orbit_left_72_seed40002.jpg
01008_drop_orbit_left_72_seed40008,D_camera_cross_r4,step200,drop,orbit_left_72,1,1,1,2,2,1,0,1,yes,no,no,no,no,object_deform;hallucinated_fragments;color_change;event_missing,"Existing candidate_generator_v2 gate failed for this row; Codex inspected D overview this round. visible failures and high sharpness in some samples, but cross-attention artifacts make it less stable than C",false,no_new_clear_medium_hard_visual_advantage,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/videos/01008_drop_orbit_left_72_seed40008_D_step200.mp4,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01008_drop_orbit_left_72_seed40008.jpg
